Time_step,Transaction_Id,Sender_Id,Sender_Account,Sender_Country,Sender_Gender,Sender_Sector,Sender_lob,Bene_Id,Bene_Account,Bene_Country,Bene_Gender,USD_amount,Label,Transaction_Type
24/05/2023 08:34,MOVE-FUNDS-79870,CLIENT-79732,ACCOUNT-79733,SAUDI-ARABIA,Female,49638,CCB,JPMC-CLIENT-79713,ACCOUNT-79764,Canada,Male,863.75,0,MOVE-FUNDS
24/05/2023 08:44,PAY-BILL-75995,JPMC-CLIENT-75840,ACCOUNT-75851,USA,Female,18361,CCB,COMPANY-75847,ACCOUNT-75848,United States Of America,Male,605.62,0,MAKE-PAYMENT
24/05/2023 08:54,PAY-CHECK-75998,JPMC-CLIENT-75840,ACCOUNT-75860,MINOR-OUTLYING-ISLANDS,Female,24150,CCB,BILL-COMPANY-75932,ACCOUNT-75933,Cook-Islands,Male,268,0,PAY-CHECK
24/05/2023 09:14,QUICK-PAYMENT-79594,JPMC-CLIENT-79434,ACCOUNT-79444,USA,Male,14979,CCB,CLIENT-79456,ACCOUNT-79457,Tajikistan,Male,100,0,QUICK-PAYMENT
24/05/2023 09:34,MOVE-FUNDS-81742,CLIENT-81581,ACCOUNT-81588,USA,Male,27422,CCB,JPMC-CLIENT-81579,ACCOUNT-81706,United States Of America,N/A,873.33,0,MOVE-FUNDS
24/05/2023 09:34,QUICK-PAYMENT-80649,JPMC-CLIENT-80486,ACCOUNT-80496,USA,Female,21135,CCB,CLIENT-80504,ACCOUNT-80505,United States Of America,Male,738,0,QUICK-PAYMENT
24/05/2023 11:24,QUICK-PAYMENT-75740,JPMC-CLIENT-75556,ACCOUNT-75593,HAITI,Male,23481,CCB,CLIENT-75561,ACCOUNT-75576,Canada,Female,649.78,0,QUICK-PAYMENT
24/05/2023 15:54,MAKE-PAYMENT-78129,JPMC-CLIENT-78003,ACCOUNT-78053,USA,Male,44173,CCB,CLIENT-78005,ACCOUNT-78021,Croatia,N/A,453,0,MAKE-PAYMENT
24/05/2023 17:44,QUICK-DEPOSIT-75405,,,,N/A,,,JPMC-CLIENT-75270,ACCOUNT-75281,United States Of America,N/A,614.97,0,DEPOSIT-CASH
24/05/2023 18:04,QUICK-PAYMENT-83147,JPMC-CLIENT-83012,ACCOUNT-83086,USA,Female,12547,CCB,CLIENT-83014,ACCOUNT-83020,Canada,Male,100.52,0,QUICK-PAYMENT
24/05/2023 18:24,PAY-BILL-77911,JPMC-CLIENT-77772,ACCOUNT-77782,USA,N/A,44565,CCB,BILL-COMPANY-77838,ACCOUNT-77839,United States Of America,Male,252.42,0,MAKE-PAYMENT
24/05/2023 18:44,MOVE-FUNDS-74828,COMPANY-74691,ACCOUNT-74699,GERMANY,Male,11053,CCB,JPMC-CLIENT-74687,ACCOUNT-74698,United States Of America,Female,2000,0,MOVE-FUNDS
24/05/2023 19:34,PAYMENT-81993,JPMC-CLIENT-81848,ACCOUNT-81859,USA,N/A,37349,CCB,BILL-COMPANY-81994,ACCOUNT-81995,United States Of America,N/A,76.94,0,MAKE-PAYMENT
24/05/2023 19:44,PAYMENT-79005,JPMC-CLIENT-78859,ACCOUNT-78871,USA,N/A,39683,CCB,CLIENT-78860,ACCOUNT-78873,Canada,Male,400,0,MAKE-PAYMENT
24/05/2023 20:04,MOVE-FUNDS-77142,JPMC-COMPANY-76999,ACCOUNT-77007,GERMANY,N/A,27950,CCB,JPMC-CLIENT-76994,ACCOUNT-77006,United States Of America,Male,2000.18,0,MOVE-FUNDS
24/05/2023 20:44,QUICK-PAYMENT-74570,JPMC-CLIENT-74416,ACCOUNT-74428,CANADA,Female,2752,CCB,JPMC-CLIENT-74414,ACCOUNT-74424,United States Of America,Female,353,0,QUICK-PAYMENT
24/05/2023 20:54,PAY-BILL-75997,JPMC-CLIENT-75840,ACCOUNT-75851,USA,Male,47280,CCB,BILL-COMPANY-75879,ACCOUNT-75880,United States Of America,Male,196.06,0,MAKE-PAYMENT
25/05/2023 04:54,EXCHANGE-73296,JPMC-CLIENT-73172,ACCOUNT-73249,MEXICO,Male,9778,CCB,,,,Female,815,0,EXCHANGE
25/05/2023 06:24,QUICK-DEPOSIT-77913,,,,Female,,,JPMC-CLIENT-77772,ACCOUNT-77783,United States Of America,Female,496,0,DEPOSIT-CASH
25/05/2023 06:34,PAY-BILL-77912,JPMC-CLIENT-77772,ACCOUNT-77782,USA,Female,46246,CCB,BILL-COMPANY-77816,ACCOUNT-77817,Italy,Male,504.1,0,MAKE-PAYMENT
25/05/2023 07:04,PAYMENT-84000,JPMC-CLIENT-83850,ACCOUNT-83861,USA,Male,2336,CCB,BILL-COMPANY-84001,ACCOUNT-84002,United States Of America,Male,67.36,0,MAKE-PAYMENT
25/05/2023 07:14,MOVE-FUNDS-83992,COMPANY-83855,ACCOUNT-83862,GERMANY,Male,14055,CCB,JPMC-CLIENT-83850,ACCOUNT-83861,United States Of America,Male,2000,0,MOVE-FUNDS
25/05/2023 07:24,QUICK-PAYMENT-81449,JPMC-CLIENT-81298,ACCOUNT-81309,USA,N/A,8810,CCB,JPMC-CLIENT-81300,ACCOUNT-81313,Canada,N/A,640.33,0,QUICK-PAYMENT
25/05/2023 07:34,PAYMENT-80141,JPMC-CLIENT-79998,ACCOUNT-80009,USA,Female,20024,CCB,BILL-COMPANY-80142,ACCOUNT-80143,Ukraine,N/A,79.82,0,MAKE-PAYMENT
25/05/2023 07:54,DEPOSIT-CASH-80896,,,,N/A,,,JPMC-CLIENT-80738,ACCOUNT-80752,United States Of America,Male,762.97,0,DEPOSIT-CASH
25/05/2023 08:14,MAKE-PAYMENT-80897,CLIENT-80740,ACCOUNT-80749,ISLE-OF-MAN,Male,24034,CCB,JPMC-CLIENT-80738,ACCOUNT-80795,United States Of America,Female,100.64,0,MAKE-PAYMENT
25/05/2023 08:24,EXCHANGE-80898,JPMC-CLIENT-80738,ACCOUNT-80795,USA,N/A,4831,CCB,,,,N/A,313,0,WITHDRAWAL
25/05/2023 08:34,DEPOSIT-CASH-83732,,,,Female,,,JPMC-CLIENT-83571,ACCOUNT-83583,United States Of America,Female,850.29,0,DEPOSIT-CASH
25/05/2023 08:34,PAY-CHECK-78446,JPMC-CLIENT-78285,ACCOUNT-78299,USA,Male,1282,CCB,CLIENT-78287,ACCOUNT-78297,Minor-Outlying-Islands,Female,100.14,0,PAY-CHECK
25/05/2023 08:44,MAKE-PAYMENT-77155,JPMC-CLIENT-76994,ACCOUNT-77006,USA,Female,12498,CCB,JPMC-CLIENT-76996,ACCOUNT-77011,United States Of America,Male,284.79,0,MAKE-PAYMENT
25/05/2023 08:54,QUICK-PAYMENT-78448,CLIENT-78287,ACCOUNT-78297,MINOR-OUTLYING-ISLANDS,N/A,15186,CCB,JPMC-CLIENT-78285,ACCOUNT-78300,United States Of America,Female,100.16,0,QUICK-PAYMENT
25/05/2023 09:34,DEPOSIT-CASH-79609,,,,Female,,,JPMC-CLIENT-79434,ACCOUNT-79444,United States Of America,Male,748,0,DEPOSIT-CASH
25/05/2023 11:24,PAY-CHECK-75742,JPMC-CLIENT-75556,ACCOUNT-75593,HAITI,Female,27057,CCB,CLIENT-75696,ACCOUNT-75697,Virgin-Islands-British,N/A,370.23,0,PAY-CHECK
25/05/2023 15:54,EXCHANGE-78131,JPMC-CLIENT-78003,ACCOUNT-78015,USA,Female,31611,CCB,,,,Male,100.63,0,WITHDRAWAL
25/05/2023 18:04,WITHDRAWAL-75408,JPMC-CLIENT-75270,ACCOUNT-75280,USA,Male,33158,CCB,,,,Male,962.42,0,EXCHANGE
25/05/2023 19:04,MOVE-FUNDS-82539,COMPANY-82404,ACCOUNT-82411,GERMANY,Male,39948,CCB,JPMC-CLIENT-82398,ACCOUNT-82409,United States Of America,N/A,2000.12,0,MOVE-FUNDS
25/05/2023 19:14,PAYMENT-74833,JPMC-CLIENT-74687,ACCOUNT-74698,USA,N/A,40562,CCB,BILL-COMPANY-74834,ACCOUNT-74835,Bouvet-Island,Female,16,0,MAKE-PAYMENT
25/05/2023 19:24,PAYMENT-79271,JPMC-CLIENT-79128,ACCOUNT-79139,USA,Male,26132,CCB,BILL-COMPANY-79272,ACCOUNT-79273,Isle-Of-Man,N/A,86.85,0,MAKE-PAYMENT
25/05/2023 19:24,QUICK-PAYMENT-76276,CLIENT-76123,ACCOUNT-76137,USA,Male,4849,CCB,JPMC-CLIENT-76121,ACCOUNT-76133,United States Of America,Female,753,0,QUICK-PAYMENT
25/05/2023 19:34,MOVE-FUNDS-79280,JPMC-CLIENT-79128,ACCOUNT-79139,USA,Female,37174,CCB,CLIENT-79130,ACCOUNT-79137,United States Of America,Female,263.47,0,MOVE-FUNDS
25/05/2023 19:44,PAYMENT-82275,JPMC-CLIENT-82122,ACCOUNT-82137,USA,Female,1053,CCB,BILL-COMPANY-82276,ACCOUNT-82277,United States Of America,N/A,37.96,0,MAKE-PAYMENT
25/05/2023 19:44,QUICK-PAYMENT-79281,JPMC-CLIENT-79128,ACCOUNT-79182,USA,Female,12796,CCB,CLIENT-79130,ACCOUNT-79137,United States Of America,N/A,947.03,0,QUICK-PAYMENT
25/05/2023 19:44,MAKE-PAYMENT-78729,JPMC-CLIENT-78571,ACCOUNT-78690,USA,Female,28603,CCB,BILL-COMPANY-78700,ACCOUNT-78701,United States Of America,Female,874.36,0,MAKE-PAYMENT
25/05/2023 19:44,PAY-BILL-76278,JPMC-CLIENT-76121,ACCOUNT-76142,USA,Female,44500,CCB,BILL-COMPANY-76167,ACCOUNT-76168,United States Of America,Female,506.56,0,MAKE-PAYMENT
25/05/2023 19:44,QUICK-DEPOSIT-74289,,,,Female,,,JPMC-CLIENT-74136,ACCOUNT-74146,United States Of America,Male,448.78,0,DEPOSIT-CASH
25/05/2023 19:54,MOVE-FUNDS-82003,CLIENT-81866,ACCOUNT-81867,ST-PIERRE-MIQUELON,Male,18081,CCB,JPMC-CLIENT-81848,ACCOUNT-81858,United States Of America,N/A,134,0,MOVE-FUNDS
25/05/2023 19:54,QUICK-PAYMENT-79017,JPMC-CLIENT-78861,ACCOUNT-78877,USA,Female,113,CCB,JPMC-CLIENT-78859,ACCOUNT-78963,Belize,Male,857,0,QUICK-PAYMENT
25/05/2023 19:54,WITHDRAWAL-78731,JPMC-CLIENT-78571,ACCOUNT-78582,USA,Female,18636,CCB,,,,Male,567,0,EXCHANGE
25/05/2023 20:04,QUICK-PAYMENT-76280,JPMC-CLIENT-76121,ACCOUNT-76132,USA,Male,5062,CCB,CLIENT-76123,ACCOUNT-76137,United States Of America,Male,519.49,0,QUICK-PAYMENT
25/05/2023 20:24,QUICK-DEPOSIT-80899,,,,Male,,,JPMC-CLIENT-80738,ACCOUNT-80795,United States Of America,Female,756,0,DEPOSIT-CASH
25/05/2023 20:24,MOVE-FUNDS-76283,JPMC-CLIENT-76121,ACCOUNT-76132,USA,Female,46131,CCB,BILL-COMPANY-76220,ACCOUNT-76221,Denmark,Male,118.66,0,MOVE-FUNDS
25/05/2023 20:34,MOVE-FUNDS-83733,JPMC-CLIENT-83571,ACCOUNT-83582,USA,Female,35762,CCB,JPMC-CLIENT-83573,ACCOUNT-83587,United States Of America,Female,837.56,0,MOVE-FUNDS
25/05/2023 20:54,PAYMENT-78450,JPMC-CLIENT-78285,ACCOUNT-78299,USA,Female,30513,CCB,CLIENT-78286,ACCOUNT-78302,Canada,Male,400.77,0,MAKE-PAYMENT
25/05/2023 20:54,PAY-BILL-74574,JPMC-CLIENT-74414,ACCOUNT-74424,USA,Male,432,CCB,BILL-COMPANY-74510,ACCOUNT-74511,United States Of America,Female,862.72,0,MAKE-PAYMENT
25/05/2023 21:04,PAYMENT-78454,JPMC-CLIENT-78285,ACCOUNT-78299,USA,Male,35289,CCB,BILL-COMPANY-78455,ACCOUNT-78456,Colombia,N/A,56.4,0,MAKE-PAYMENT
25/05/2023 23:24,PAY-BILL-75743,JPMC-CLIENT-75556,ACCOUNT-75567,USA,N/A,48542,CCB,BILL-COMPANY-75600,ACCOUNT-75601,American-Samoa,Female,445.62,0,MAKE-PAYMENT
26/05/2023 03:54,MAKE-PAYMENT-78132,CLIENT-78005,ACCOUNT-78021,CROATIA,Male,20533,CCB,JPMC-CLIENT-78003,ACCOUNT-78053,United States Of America,Male,549,0,MAKE-PAYMENT
26/05/2023 06:14,WITHDRAWAL-75410,JPMC-CLIENT-75270,ACCOUNT-75280,USA,N/A,14733,CCB,,,,Male,730.67,0,EXCHANGE
26/05/2023 06:14,MOVE-FUNDS-73993,COMPANY-73860,ACCOUNT-73867,GERMANY,Female,14258,CCB,JPMC-CLIENT-73855,ACCOUNT-73866,United States Of America,Male,2000,0,MOVE-FUNDS
26/05/2023 06:44,MOVE-FUNDS-77914,COMPANY-77776,ACCOUNT-77784,GERMANY,Male,48410,CCB,JPMC-CLIENT-77772,ACCOUNT-77803,Croatia,N/A,2000.65,0,MOVE-FUNDS
26/05/2023 06:54,PAYMENT-77631,JPMC-CLIENT-77491,ACCOUNT-77502,USA,N/A,47019,CCB,JPMC-CLIENT-77492,ACCOUNT-77504,Canada,Male,400,0,MAKE-PAYMENT
26/05/2023 07:44,DEPOSIT-CASH-74290,,,,Male,,,JPMC-CLIENT-74136,ACCOUNT-74169,United States Of America,N/A,200.05,0,DEPOSIT-CASH
26/05/2023 07:54,MOVE-FUNDS-82862,JPMC-CLIENT-82705,ACCOUNT-82811,ICELAND,Female,35584,CCB,BILL-COMPANY-82745,ACCOUNT-82746,Liechtenstein,Male,785.32,0,MOVE-FUNDS
26/05/2023 08:04,PAYMENT-82274,JPMC-CLIENT-82122,ACCOUNT-82137,USA,Female,7165,CCB,CLIENT-82123,ACCOUNT-82139,Canada,Male,400.18,0,MAKE-PAYMENT
26/05/2023 08:44,WITHDRAWAL-76876,JPMC-CLIENT-76716,ACCOUNT-76727,USA,Female,6228,CCB,,,,Female,509.3,0,EXCHANGE
26/05/2023 09:04,PAYMENT-78451,JPMC-CLIENT-78285,ACCOUNT-78299,USA,N/A,1536,CCB,BILL-COMPANY-78452,ACCOUNT-78453,Saint-Kitts-Nevis,Female,49,0,MAKE-PAYMENT
26/05/2023 09:24,MOVE-FUNDS-76002,COMPANY-75845,ACCOUNT-75852,GERMANY,N/A,3501,CCB,JPMC-CLIENT-75840,ACCOUNT-75851,United States Of America,Female,2000.95,0,MOVE-FUNDS
26/05/2023 10:04,MOVE-FUNDS-79610,CLIENT-79456,ACCOUNT-79457,TAJIKISTAN,Female,32294,CCB,JPMC-CLIENT-79434,ACCOUNT-79444,United States Of America,Female,789.96,0,MOVE-FUNDS
26/05/2023 10:14,PAYMENT-81751,JPMC-CLIENT-81579,ACCOUNT-81590,USA,Female,8462,CCB,BILL-COMPANY-81752,ACCOUNT-81753,United States Of America,Female,35.68,0,MAKE-PAYMENT
26/05/2023 10:24,PAYMENT-81750,JPMC-CLIENT-81579,ACCOUNT-81590,USA,N/A,29490,CCB,CLIENT-81580,ACCOUNT-81592,Canada,Female,400,0,MAKE-PAYMENT
26/05/2023 11:54,WITHDRAWAL-75747,JPMC-CLIENT-75556,ACCOUNT-75568,USA,Male,40442,CCB,,,,Female,658.68,0,WITHDRAWAL
26/05/2023 18:14,PAYMENT-76551,JPMC-CLIENT-76403,ACCOUNT-76417,USA,Male,48352,CCB,BILL-COMPANY-76552,ACCOUNT-76553,United States Of America,N/A,12.28,0,MAKE-PAYMENT
26/05/2023 19:14,MAKE-PAYMENT-77642,JPMC-CLIENT-77491,ACCOUNT-77567,GERMANY,Male,22121,CCB,BILL-COMPANY-77532,ACCOUNT-77533,United States Of America,Female,734.55,0,MAKE-PAYMENT
26/05/2023 19:54,PAY-CHECK-84590,JPMC-CLIENT-84431,ACCOUNT-84569,FAROE-ISLANDS,N/A,1144,CCB,JPMC-CLIENT-84433,ACCOUNT-84447,United States Of America,Male,573.6,0,PAY-CHECK
26/05/2023 19:54,PAY-CHECK-79284,JPMC-CLIENT-79128,ACCOUNT-79138,USA,Female,35365,CCB,BILL-COMPANY-79166,ACCOUNT-79167,Tuvalu,N/A,275.86,0,PAY-CHECK
26/05/2023 20:04,QUICK-PAYMENT-82865,JPMC-CLIENT-82705,ACCOUNT-82811,ICELAND,Male,35176,CCB,CLIENT-82706,ACCOUNT-82717,United States Of America,Male,274,0,QUICK-PAYMENT
26/05/2023 20:14,PAYMENT-82278,JPMC-CLIENT-82122,ACCOUNT-82137,USA,Female,1945,CCB,BILL-COMPANY-82279,ACCOUNT-82280,Libya,Male,43.88,0,MAKE-PAYMENT
26/05/2023 20:14,PAY-CHECK-75133,JPMC-CLIENT-74972,ACCOUNT-75006,ESTONIA,Male,41863,CCB,CLIENT-74974,ACCOUNT-74981,Canada,N/A,100.75,0,PAY-CHECK
26/05/2023 20:24,MAKE-PAYMENT-76284,JPMC-CLIENT-76121,ACCOUNT-76133,USA,Male,24106,CCB,CLIENT-76123,ACCOUNT-76137,United States Of America,Male,100,0,MAKE-PAYMENT
26/05/2023 20:34,CASH-CHECK-83453,,,,Female,,,JPMC-CLIENT-83291,ACCOUNT-83301,United States Of America,Male,627.3,0,DEPOSIT-CHECK
26/05/2023 20:44,WITHDRAWAL-82288,JPMC-CLIENT-82122,ACCOUNT-82137,USA,Female,7687,CCB,,,,N/A,624,0,EXCHANGE
26/05/2023 21:34,PAYMENT-76004,JPMC-CLIENT-75840,ACCOUNT-75851,USA,Male,41482,CCB,BILL-COMPANY-76005,ACCOUNT-76006,United States Of America,N/A,79.23,0,MAKE-PAYMENT
26/05/2023 22:34,PAYMENT-81754,JPMC-CLIENT-81579,ACCOUNT-81590,USA,Female,26439,CCB,BILL-COMPANY-81755,ACCOUNT-81756,United States Of America,Male,80.22,0,MAKE-PAYMENT
26/05/2023 23:04,MAKE-PAYMENT-80669,JPMC-CLIENT-80486,ACCOUNT-80496,USA,N/A,23591,CCB,CLIENT-80504,ACCOUNT-80505,United States Of America,Female,386.92,0,MAKE-PAYMENT
27/05/2023 04:04,PAY-CHECK-78134,BILL-COMPANY-78048,ACCOUNT-78049,COCOS-KEELING-IS,Male,33424,CCB,JPMC-CLIENT-78003,ACCOUNT-78053,United States Of America,Male,983,0,PAY-CHECK
27/05/2023 04:54,WITHDRAWAL-78141,JPMC-CLIENT-78003,ACCOUNT-78015,USA,N/A,25227,CCB,,,,Male,654.3,0,WITHDRAWAL
27/05/2023 06:54,PAYMENT-83155,JPMC-CLIENT-83012,ACCOUNT-83023,USA,Male,18232,CCB,BILL-COMPANY-83156,ACCOUNT-83157,Mauritius,Female,38,0,MAKE-PAYMENT
27/05/2023 07:24,QUICK-PAYMENT-84004,CLIENT-83852,ACCOUNT-83858,CANADA,N/A,35821,CCB,JPMC-CLIENT-83850,ACCOUNT-83860,United States Of America,N/A,779.4,0,QUICK-PAYMENT
27/05/2023 07:44,MAKE-PAYMENT-81454,JPMC-CLIENT-81300,ACCOUNT-81313,CANADA,Female,46167,CCB,JPMC-CLIENT-81298,ACCOUNT-81309,United States Of America,N/A,853,0,MAKE-PAYMENT
27/05/2023 07:54,CASH-CHECK-84847,,,,N/A,,,JPMC-CLIENT-84690,ACCOUNT-84701,United States Of America,N/A,501,0,DEPOSIT-CHECK
27/05/2023 07:54,MOVE-FUNDS-82007,JPMC-CLIENT-81848,ACCOUNT-81859,USA,Female,13947,CCB,CLIENT-81866,ACCOUNT-81867,St-Pierre-Miquelon,Female,331.76,0,MOVE-FUNDS
27/05/2023 08:04,PAY-CHECK-84850,JPMC-CLIENT-84690,ACCOUNT-84701,USA,Male,46953,CCB,BILL-COMPANY-84833,ACCOUNT-84834,United States Of America,N/A,468,0,PAY-CHECK
27/05/2023 08:04,PAY-CHECK-84591,JPMC-CLIENT-84431,ACCOUNT-84442,USA,Female,31279,CCB,JPMC-CLIENT-84433,ACCOUNT-84447,United States Of America,Male,859.34,0,PAY-CHECK
27/05/2023 08:04,QUICK-PAYMENT-82867,CLIENT-82706,ACCOUNT-82717,USA,Male,2193,CCB,JPMC-CLIENT-82705,ACCOUNT-82719,United States Of America,Female,999,0,QUICK-PAYMENT
27/05/2023 08:04,MOVE-FUNDS-78735,JPMC-CLIENT-78571,ACCOUNT-78581,USA,N/A,9177,CCB,CLIENT-78662,ACCOUNT-78663,Macau,Female,100,0,MOVE-FUNDS
27/05/2023 08:14,PAY-BILL-84593,JPMC-CLIENT-84431,ACCOUNT-84443,USA,N/A,19464,CCB,BILL-COMPANY-84576,ACCOUNT-84577,United States Of America,Male,100,0,MAKE-PAYMENT
27/05/2023 08:14,PAY-BILL-80160,JPMC-CLIENT-79998,ACCOUNT-80008,USA,Female,41339,CCB,COMPANY-80000,ACCOUNT-80006,United States Of America,Female,290,0,MAKE-PAYMENT
27/05/2023 08:24,WITHDRAWAL-82868,JPMC-CLIENT-82705,ACCOUNT-82811,ICELAND,Female,31060,CCB,,,,Male,187,0,EXCHANGE
27/05/2023 08:24,DEPOSIT-CASH-79024,,,,Female,,,JPMC-CLIENT-78859,ACCOUNT-78870,United States Of America,Female,705.63,0,DEPOSIT-CASH
27/05/2023 08:54,PAY-BILL-79878,JPMC-CLIENT-79713,ACCOUNT-79723,USA,Female,23335,CCB,COMPANY-79718,ACCOUNT-79727,United States Of America,Female,261,0,MAKE-PAYMENT
27/05/2023 09:14,WITHDRAWAL-78461,JPMC-CLIENT-78285,ACCOUNT-78299,USA,Male,29420,CCB,,,,Female,376.07,0,EXCHANGE
27/05/2023 10:24,WITHDRAWAL-79614,JPMC-CLIENT-79434,ACCOUNT-79445,USA,Male,9934,CCB,,,,Female,132.44,0,EXCHANGE
27/05/2023 11:04,WITHDRAWAL-78480,JPMC-CLIENT-78285,ACCOUNT-78300,USA,Male,39132,CCB,,,,Male,603,1,EXCHANGE
27/05/2023 18:04,MOVE-FUNDS-77450,COMPANY-77311,ACCOUNT-77319,GERMANY,Female,44977,CCB,JPMC-CLIENT-77307,ACCOUNT-77317,United States Of America,Female,2000,0,MOVE-FUNDS
27/05/2023 18:34,PAY-BILL-74004,JPMC-CLIENT-73855,ACCOUNT-73866,USA,Female,40494,CCB,BILL-COMPANY-73922,ACCOUNT-73923,United States Of America,Male,699.31,0,MAKE-PAYMENT
27/05/2023 18:44,PAY-CHECK-74006,JPMC-CLIENT-73855,ACCOUNT-73981,USA,N/A,8096,CCB,CLIENT-73857,ACCOUNT-73863,Dominica,Female,323.82,0,PAY-CHECK
27/05/2023 18:54,EXCHANGE-83164,JPMC-CLIENT-83012,ACCOUNT-83086,USA,Male,30673,CCB,,,,Female,583,0,EXCHANGE
27/05/2023 19:04,MOVE-FUNDS-82554,JPMC-CLIENT-82398,ACCOUNT-82410,USA,Male,27660,CCB,CLIENT-82399,ACCOUNT-82408,Canada,Male,944.69,0,MOVE-FUNDS
27/05/2023 19:44,PAY-CHECK-77648,JPMC-CLIENT-77491,ACCOUNT-77567,GERMANY,Female,19412,CCB,CLIENT-77493,ACCOUNT-77507,Canada,Female,107.63,0,PAY-CHECK
27/05/2023 19:54,MAKE-PAYMENT-80367,JPMC-CLIENT-80206,ACCOUNT-80336,FIJI,Male,16906,CCB,CLIENT-80224,ACCOUNT-80225,Slovenia,Male,697,0,MAKE-PAYMENT
27/05/2023 20:04,EXCHANGE-78736,JPMC-CLIENT-78571,ACCOUNT-78582,USA,Male,17469,CCB,,,,Male,154.11,0,EXCHANGE
27/05/2023 20:14,WITHDRAWAL-84024,JPMC-CLIENT-83850,ACCOUNT-83860,USA,Female,48607,CCB,,,,Female,691.36,1,WITHDRAWAL
27/05/2023 20:24,MOVE-FUNDS-80905,JPMC-CLIENT-80738,ACCOUNT-80752,USA,N/A,32625,CCB,CLIENT-80901,ACCOUNT-80902,Philippines,Female,440,0,MOVE-FUNDS
27/05/2023 20:24,MAKE-PAYMENT-79023,JPMC-CLIENT-78861,ACCOUNT-78877,USA,Male,2235,CCB,JPMC-CLIENT-78859,ACCOUNT-78963,Belize,Female,100.84,0,MAKE-PAYMENT
27/05/2023 20:34,CASH-CHECK-82869,JPMC-CLIENT-82705,ACCOUNT-82811,ICELAND,Male,45343,CCB,,,,Male,361,0,WITHDRAWAL
27/05/2023 20:34,QUICK-PAYMENT-80906,JPMC-CLIENT-80738,ACCOUNT-80795,USA,Male,20956,CCB,CLIENT-80740,ACCOUNT-80749,Isle-Of-Man,N/A,976.04,0,QUICK-PAYMENT
27/05/2023 21:04,MOVE-FUNDS-83735,JPMC-COMPANY-83576,ACCOUNT-83584,GERMANY,Male,22702,CCB,JPMC-CLIENT-83571,ACCOUNT-83582,United States Of America,Male,2000,0,MOVE-FUNDS
27/05/2023 21:04,MOVE-FUNDS-76877,COMPANY-76721,ACCOUNT-76728,GERMANY,Female,22043,CCB,JPMC-CLIENT-76716,ACCOUNT-76727,United States Of America,Male,2000.06,0,MOVE-FUNDS
27/05/2023 21:34,DEPOSIT-CHECK-83749,,,,N/A,,,JPMC-CLIENT-83571,ACCOUNT-83582,United States Of America,Female,289.47,0,DEPOSIT-CHECK
27/05/2023 21:54,PAY-BILL-83751,JPMC-CLIENT-83571,ACCOUNT-83582,USA,Female,4680,CCB,BILL-COMPANY-83666,ACCOUNT-83667,United States Of America,N/A,751,0,MAKE-PAYMENT
27/05/2023 23:04,WITHDRAWAL-81764,JPMC-CLIENT-81579,ACCOUNT-81590,USA,Male,3862,CCB,,,,N/A,331,0,EXCHANGE
27/05/2023 23:24,PAY-BILL-81205,JPMC-CLIENT-81016,ACCOUNT-81026,USA,Male,45601,CCB,BILL-COMPANY-81091,ACCOUNT-81092,United States Of America,Female,221,0,MAKE-PAYMENT
27/05/2023 23:34,MOVE-FUNDS-78470,CLIENT-78287,ACCOUNT-78297,MINOR-OUTLYING-ISLANDS,N/A,40651,CCB,JPMC-CLIENT-78285,ACCOUNT-78300,United States Of America,Female,106.07,1,MOVE-FUNDS
28/05/2023 00:14,MOVE-FUNDS-78481,CLIENT-78287,ACCOUNT-78297,MINOR-OUTLYING-ISLANDS,N/A,2236,CCB,JPMC-CLIENT-78285,ACCOUNT-78300,United States Of America,Female,517.57,1,MOVE-FUNDS
28/05/2023 00:24,QUICK-PAYMENT-78478,JPMC-CLIENT-78285,ACCOUNT-78300,USA,Male,40522,CCB,JPMC-COMPANY-78288,ACCOUNT-78294,Ireland,Male,724.17,1,QUICK-PAYMENT
28/05/2023 04:54,DEPOSIT-CHECK-78153,,,,Female,,,JPMC-CLIENT-78003,ACCOUNT-78014,United States Of America,Male,579,0,DEPOSIT-CHECK
28/05/2023 05:14,CASH-CHECK-73304,JPMC-CLIENT-73172,ACCOUNT-73249,MEXICO,Male,34129,CCB,,,,Male,807,0,EXCHANGE
28/05/2023 06:14,PAYMENT-77455,JPMC-CLIENT-77307,ACCOUNT-77317,USA,Male,37741,CCB,BILL-COMPANY-77456,ACCOUNT-77457,Iceland,N/A,3,0,MAKE-PAYMENT
28/05/2023 06:54,DEPOSIT-CASH-83165,,,,Male,,,JPMC-CLIENT-83012,ACCOUNT-83023,United States Of America,Male,796.89,0,DEPOSIT-CASH
28/05/2023 07:14,CASH-CHECK-75428,,,,Male,,,JPMC-CLIENT-75270,ACCOUNT-75353,United States Of America,Female,823.61,0,DEPOSIT-CHECK
28/05/2023 07:24,CASH-CHECK-75427,JPMC-CLIENT-75270,ACCOUNT-75353,USA,Female,21025,CCB,,,,Male,823,0,WITHDRAWAL
28/05/2023 07:44,PAY-CHECK-77649,JPMC-CLIENT-77491,ACCOUNT-77502,USA,N/A,9995,CCB,CLIENT-77493,ACCOUNT-77507,Canada,Male,975.73,0,PAY-CHECK
28/05/2023 07:44,QUICK-DEPOSIT-74294,,,,Female,,,JPMC-CLIENT-74136,ACCOUNT-74147,United States Of America,Female,718.94,0,DEPOSIT-CASH
